image,ad_url,title,currency,price,city,date,description,bedrooms
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-bachelor-mid-rise-building-in-the-beaches/1624185682,Luxury Bachelor ~~ Mid-Rise Building in The Beaches!,$,"1,794",Toronto,09-09-2022,"1150 & 1200 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1794/month Utilities: Heat included, hydro and water extra Parking: $120 per month/indoor To view ...","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-1-bedroom-in-the-beaches-pet-friendly-quiet-mid-rise/1505826705,"Gorgeous 1 Bedroom in The Beaches! Pet Friendly, quiet mid-rise!",$,"1,825",Toronto,09-09-2022,"1150 & 1200 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1825/month Utilities: Heat included, hydro and water extra Parking: $120 per month/indoor To view ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-in-the-beaches-open-house-saturdays/1505826479,Renovated 1 bedroom in The Beaches ~~ Open House Saturdays!,$,"1,849",Toronto,09-09-2022,"3000, 3015 & 3017 Queen St. E., Scarborough (The Beaches) Queen St. E & Victoria Park Ave. Monthly rent: Starting from $1849/month Utilities: Heat and water included, hydro extra Parking: $130 per ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-4-appliances-balcony-upper-beaches/1505826612,Renovated 1 Bedroom!  4 Appliances & Balcony! Upper Beaches,$,"1,725",Scarborough,09-09-2022,"1080 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1725/month Utilities: Heat included, hydro and water extra Parking: $127 per month/indoor and $100 per ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-2-bedroom-4-appliances-lots-of-storage-pet-friendly/1570722466,"BRAND NEW 2 Bedroom, 4 Appliances, Lots of storage! Pet Friendly",$,"2,299",Scarborough,09-09-2022,"1080 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $2,299 Utilities: Heat included, hydro and water extra Parking: $127 per month/indoor and $100 per ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upscale-large-1-bedroom-suite-yonge-and-st-clair-air-conditioned/1547009615,Upscale Large 1 Bedroom Suite Yonge and St Clair-Air Conditioned,$,"2,199",Toronto,09-09-2022,"Prime Yonge & St. Clair Address! Check Out Our Website! www.commonwealthtowers.ca CALL , TEXT OR EMAIL TODAY TO BOOK A VIEWING! 416-825-8894 rentyph@outlook.com Upscale Rental Living at The ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-apartment-for-rent-201-sherbourne-street/1606607754,Downtown 1 Bedroom Apartment for Rent - 201 Sherbourne Street,$,"2,050",Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-1574Virtual Open House: View our units by clicking ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-furnished-apartment-downtown-toronto-apartment-for-ren/1624371627,1 Bedroom Furnished Apartment Downtown Toronto Apartment for Ren,$,"2,700",City of Toronto,09-09-2022,Welcome to Sherbourne Estates located at 201 Sherbourne Street in the heart of downtown Toronto. Sherbourne Estates is a quiet residential property surrounded by well kept grounds. 201 Sherbourne ...,1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-luxury-apartment-for-rent-201-sherbourne-st/1620920870,Downtown 1 Bedroom Luxury Apartment for Rent - 201 Sherbourne St,$,"2,150",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-1574Virtual Open House: View our units by clicking ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-2-bedroom-apartment-for-rent-201-sherbourne-street/1505788256,Downtown 2 Bedroom Apartment for Rent - 201 Sherbourne Street,$,"2,575",Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-1574Virtual Open House: View our units by clicking ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-on-jackes-avenue/1631223419,2 Bedroom Apartments for Rent on Jackes Avenue,$,"3,384",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-pent-house-apartment-for-rent-on-jackes-avenue/1631223390,3 Bedroom  Pent House Apartment for Rent on Jackes Avenue,$,"8,995",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-jackes-avenue/1631223372,1 Bedroom Apartments for Rent on Jackes Avenue,$,"2,550",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jr-1-bedroom-apartments-for-rent-on-jackes-avenue/1631223376,Jr 1 Bedroom Apartments for Rent on Jackes Avenue,$,"2,050",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-1-bedroom-apartment-for-rent-146-jameson-avenue/1572085918,Parkdale 1 Bedroom Apartment for Rent - 146 Jameson Avenue,$,"1,849",Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-1-bedroom-apartment-for-rent-140-jameson-avenue/1566394136,Parkdale 1 Bedroom Apartment for Rent - 140 Jameson Avenue,$,"1,899",City of Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-bachelor-apartment-for-rent-140-jameson-avenue/1518505263,Parkdale Bachelor Apartment for Rent - 140 Jameson Avenue,$,"1,549",City of Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,"Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-1-bedroom-apartment-for-rent-24-tyndall-avenue/1505791059,Parkdale 1 Bedroom Apartment for Rent - 24 Tyndall Avenue,$,"2,009",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (416)786-5191Virtual Open House: View our units by ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Beautifully renovated units. Ask about our leasing incentives",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-2-bedrooms-apartment-for-rent-191-sherbourne-street/1533904381,Downtown 2 Bedrooms Apartment for Rent - 191 Sherbourne Street,$,"2,575",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.(289) 277 7008Virtual Open House: View our units by clicking ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Beatifully renovated large apartments for rent Dowtown Toronto",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough1-bedroom-apartment-for-rent-35-greenbrae-circuit/1596795032,Scarborough1 Bedroom Apartment for Rent - 35 Greenbrae Circuit,$,"2,123",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 261-9483Virtual Open House: View our units by clicking ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/immediate-occupancy:-2bd-2bth-distillery-912-21-lawren-harris/1632318685,Immediate Occupancy: 2bd 2bth Distillery 912- 21 Lawren Harris,$,"3,000",Toronto,09-09-2022,"912-21 Lawren Harris Square. Distillery District 700 Sq Ft. The Best Layout In The Building. The Only Exposure With Privacy And Ambience Of Unobstructed View. Den Can Double As A Bedroom, Or Office ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-rental/1631030907,basement rental,$,"1,700",Pickering,09-09-2022,"Brand new basement for rent in Pickering . Two bed and one wash and separate laundry. Separate entrance , one car parking - tenant pays 35% of utilities .",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/promo-bachelor-apartment-save-3000-eglinton-dufferin-york/1631150987,PROMO! Bachelor Apartment|Save $3000! Eglinton/Dufferin/York,$,"1,669",Toronto,09-09-2022,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                FLASH SALE | Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-property-at-51-mcmurchy-apartment/1524684771,Golden Equity Property at 51 McMurchy Apartment,$,"1,500",City of Toronto,09-09-2022,"Special Promotion 1 month free!!* *On select units at 51 McMurchy Apartments Beautiful 1, 2 & 3-Bedroom Renovated Units, for rent. Situated in a quiet Residential Area, bright and clean apartment ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/special-promotion-1-month-free-at-1475-king-street-west/1505787048,Special Promotion 1 month free at 1475 King street West,$,"1,500",City of Toronto,09-09-2022,"Special promotion 1 Month Free!!!* *On select units Beautiful heritage 1 and 2-bedroom apartments. 1 bedroom starting at $ 1,500.00 and up 2 bedrooms starting at $ 1,800.00 and up 3 bedrooms starting ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-bathurst-street-north-york/1631468591,"1 Bedroom Apartments for Rent on Bathurst Street, North York",$,"1,850",Toronto,09-09-2022,"Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Apartments in Toronto for Rent!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-bathurst-street-north-york/1631468591,"1 Bedroom Apartments for Rent on Bathurst Street, North York",$,"1,850",Toronto,09-09-2022,"Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Apartments in Toronto for Rent!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2br-brand-new-condo-units-w-parking-at-st-clair-keele-st/1619544227,2BR Brand new Condo units w/Parking at St Clair & Keele St,$,"2,900",City of Toronto,06-09-2022,"Looking for a couple/working professional to lease brand new Condo units at St. Clair Ave & Keele available immediately !! Steps to Loblaws, Walmart, LCBO, Runnymede TTC Station, The Junction, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Leasing Condos all over GTA!! Studio, 1 Bedroom, 1+Den, 2 bedroom, 3 Bedroom....CALL NOW!!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-in-upper-beaches-kingston-rd-and-main-st/1630783903,One bedroom apartment In Upper Beaches Kingston Rd and Main St,$,"1,800",City of Toronto,28-08-2022,"One Bedroom apartment above commercial building , recently painted/renovated Upper beaches area on Kingston Rd at Main st Water included tenant must pay electricity Available October 1 or September ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-bedroom-apartment-available-downtown-toronto/1625244406,Beautiful 2 Bedroom Apartment Available Downtown Toronto!,$,"2,450",City of Toronto,13-08-2022,"This unit has a truly spectacular view! Large balconies with stunning views of the Toronto skyline, newly constructed. Perfect for entertaining. All new stainless steel appliances incl. over the ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                2 storey one bedroom 2 large balconies  stunning views of the Toronto TTC Transit close by newly constructed Perfect for entertaining All new stainless steel appliances incl. over the range  dishwasher Stunning open riser staircase hardwood Downtown",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/buy-a-house-with-our-exclusive-0-down-or-rent-to-own-program/1615371983,BUY A HOUSE WITH OUR *EXCLUSIVE* $0 DOWN OR RENT-TO-OWN PROGRAM,No information,No information,City of Toronto,09-09-2022,***Buy Any house with our exclusive Zero Down/Rent-To-Own Programs or 5%/10% down payment based on your qualifications (Need to be working Permanent full-time) (Credit has to be 650+) ONLY 15 SPOTS ...,4
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-99-kennedy-road-north-apartment/1524684773,Golden Equity Properties at 99 Kennedy road North Apartment,$,"1,500",City of Toronto,09-09-2022,"99 Kennedy road North Apartment Special promotion 1 Month Free!!!* *On select units Bright and Spacious 1, 2 & 3-Bedroom Renovated Units to rent. Close to shopping place just across the road. ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/unfurnished-condo-1-bed-den-1-bath-with-balcony/1632300394,Unfurnished Condo 1 Bed + Den 1 Bath with Balcony,$,"2,495",Toronto,09-09-2022,"UNFURNISHED 1 BED + DEN 1 BATH CONDO 650 SQ. FT. Toronto Unfurnished Condo Rental - Gorgeous 1 Bed + Den 1 Bath Suite in Old Toronto $2,495 /month Available: Immediately Annually ENTERTAINMENT ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Toronto Unfurnished Condo Rental in Old Toronto",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-available-at-77-huntley-street-toronto/1631152679,"Bachelor available at 77 Huntley Street, Toronto",$,"1,675",Toronto,09-09-2022,"Visit our Website: https://www.rpmsi.ca/property/huntley-apartments-77-huntley/ Come experience the Huntley Apartments. Featuring balconies and other upgrades, and only steps away from Sherbourne ...","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-promenade-luxury-new-condo-rental-available-1-bed/1632300365,Bloor Promenade - Luxury New Condo Rental Available - 1 Bed,$,"2,000",Etobicoke,09-09-2022,"Welcome to Bloor Promenade at Islington Terrace Etobicokes newest luxury condominium nestled at Bloor and Islington, and the 3rd and final phase of Islington Terrace Community. This luxury ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Bloor Promenade Luxury Condos",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bedroom-near-the-danforth-10-mins-from-pape-subway/1632298027,BRAND NEW 1 Bedroom near The Danforth ~ 10 mins from Pape Subway,$,"1,786",Toronto,09-09-2022,"91 Cosburn Ave., Scarborough Cosburn Ave. & Pape Ave. Monthly rent: Starting from $1786/month Utilities: Heat included, hydro and water extra Parking: $130 per month/indoor spot Suite Features: ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-in-parkdale/1632317063,2 Bedroom Apartment in Parkdale,$,"2,400",Toronto,09-09-2022,"Spacious 2 Bedroom apartment in a quiet building close to downtown. Please call, email or text Frank at (647) 268-1500 if you have any questions or if you would like to see the unit.",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-77-huntley-street-toronto/1631152994,"1 Bdrm available at 77 Huntley Street, Toronto",$,"2,010",Toronto,09-09-2022,"Visit our Website: https://www.rpmsi.ca/property/huntley-apartments-77-huntley/ Come experience the Huntley Apartments. Featuring balconies and other upgrades, and only steps away from Sherbourne ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/320-342-avenue-road-bachelor-apartment-for-rent/1632299135,320-342 Avenue Road - Bachelor Apartment for Rent,$,"1,746",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Friday, from 2pm - 4pm. Call Now to Reserve Your Spot! If you're looking for character and charm then look no further than this group of buildings on Avenue ...","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-discounted-1-bedroom-654-square-feet/1606181395,East York - Discounted 1 Bedroom - 654 Square Feet,$,"1,590",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 654 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-spacious-1-bedroom-872-square-feet/1606181384,East York - Spacious 1 Bedroom - 872 Square Feet,$,"1,744",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 872 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-large-1-bedroom-975-square-feet/1606181397,East York - Large 1 Bedroom - 975 square feet,$,"1,875",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 975 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-discounted-1-bedroom-554-square-feet/1606181392,East York - Discounted 1 Bedroom - 554 square feet,$,"1,505",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 554 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-1-bedroom-654-square-feet/1606181391,East York - 1 Bedroom - 654 square feet,$,"1,675",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 654 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-1-bedroom-554-square-feet/1606181394,East York - 1 Bedroom - 554 Square Feet,$,"1,607",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 554 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-large-1-bedroom-913-square-feet/1606181385,East York - Large 1 Bedroom - 913 Square Feet,$,"1,744",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 913 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-spacious-1-bedroom-at-994-square-feet/1606181389,East York - Spacious 1 Bedroom at 994 Square Feet,$,"1,889",City of Toronto,09-09-2022,"-High Rise Building -Amenties include Indoor Pool, Hot Tub, Sauna in Locker Rooms, Gym, Party Room, Guest Suites, Library, Business Office, and 24 Hour Security - 994 Square Foot Apartment - ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-townhouse-den-apartment-for-rent-87-99-silver-spri/1568954216,3 Bedroom Townhouse + Den Apartment for Rent - 87-99 Silver Spri,$,"2,299",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 800-0669Virtual Open House: View our units by ...",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2-bedrooms-apartment-for-rent-750-morningside-aven/1619865984,Scarborough 2 Bedrooms Apartment for Rent - 750 Morningside Aven,$,"2,458",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 237-8128Virtual Open House: View our units by ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2-bedroom-apartment-for-rent-25-cougar-court/1620781851,Scarborough 2 Bedroom Apartment for Rent - 25 Cougar Court,$,"2,423",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-372-2393Virtual Open House: View our units by ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-75-silver-springs-bou/1568954281,Scarborough 1 Bedroom Apartment for Rent - 75 Silver Springs Bou,$,"1,870",City of Toronto,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 800-0669Virtual Open House: View our units by ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-1-rannock-street/1583368164,Scarborough 1 Bedroom Apartment for Rent - 1 Rannock Street,$,"1,799",Scarborough,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-750-morningside-avenu/1618108737,Scarborough 1 Bedroom Apartment for Rent - 750 Morningside Avenu,$,"2,095",Scarborough,09-09-2022,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (437) 237-8128Virtual Open House: View our units by ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/unit-619-8-hillsdale-ave-e-toronto-on-m4s-0b2/1632300238,"Unit 619, 8 Hillsdale Ave. E. Toronto, ON M4S 0B2",$,"2,000",Toronto,09-09-2022,"Junior one bedroom apartment available in The Modern and Trendy Art Shoppe Condos. Design-Inspired By Karl Lagerfield.Lovely 2 year old, well kept freshly painted unit. Laminate Flooring Throughout. ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/argento-1922-luxury-condo-for-rent/1632297937,Argento #1922 - Luxury Condo for Rent,$,"2,195",Toronto,09-09-2022,"A luxury 1 bedroom condo unit is available for rent in North York close to Don Mills and York Mills. This condo features modern kitchen, a dishwasher, ensuite laundry, gorgeous laminate flooring and ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/383-lawrence-ave-w-383-lawrence-ave-w-lower-level-apartment/1632300246,383 Lawrence Ave W. - 383 Lawrence Ave W. Lower Level Apartment,$,"1,950",Toronto,09-09-2022,"383 LAWRENCE AVE W - LOWER LEVEL TORONTO – LAWRENCE AVE – AVENUE RD – BATHURST ST - BEDFORD PARK 1 BEDROOM + DEN - 1 BATHROOM - UTILITIES INCLUDED - ON-SITE LAUNDRY - PARKING - PRIVATE ENTRANCE ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                383 LAWRENCE AVE W. 1Bed + Den /1Bath, Ensuite Laundry, Private Entrance, Parking *UTLS FREE*",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-basement-at-markham/1632315250,2 Bedrooms basement at Markham,$,"1,500",Markham,09-09-2022,"(For single family ONLY) 2 bedrooms basement for rent, separate entrance, one Parking included, not allow pets and smoking. Absolutely no Cannabis/Marijuana allow in the house or outside. Single ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-with-backyard-and-parking-on-markham-street/1630430722,1 bed with backyard and parking on Markham Street!,$,"2,800",Toronto,09-09-2022,"Beautiful 1 bed, 1 bath on one of Little Italy's best blocks. This apartment is the first floor of an updated Victorian home. Some beautiful details remain like the inlaid floors but the apartment ...",1
